property_type,state,region,lat,lon,area_m2,price_usd
apartment,Rio Grande do Sul,South,-30.045994,-51.18853,73,70671.672
apartment,Rio Grande do Sul,South,-30.090792,-51.223923,63,52498.954000000005
house,Rio Grande do Sul,South,-30.035349,-51.162209,169,169681.706
house,Rio Grande do Sul,South,-30.111597,-51.243599,170,145381.73
apartment,Rio Grande do Sul,South,-29.7063704,-53.7222111,74,73844.222
apartment,Rio Grande do Sul,South,-29.7006695,-52.4432754,72,66914.564
house,Rio Grande do Sul,South,-30.015778,-51.207382,129,131247.392
apartment,Rio Grande do Sul,South,-30.014015,-51.175533,94,127760.342
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,83,125764.08200000001
apartment,Rio Grande do Sul,South,-29.70657541,-53.72214673,120,148122.144
apartment,Rio Grande do Sul,South,-30.067726,-51.217381,71,95620.63
apartment,Rio Grande do Sul,South,-30.035479,-51.201538,147,312974.558
house,Rio Grande do Sul,South,-30.006653,-51.108894,151,87229.032
house,Rio Grande do Sul,South,-29.927069,-51.161156,79,96900.96
house,Rio Grande do Sul,South,-30.1604589,-51.1818855,154,90863.576
house,Rio Grande do Sul,South,-30.002104,-51.145298,62,96921.148
apartment,Rio Grande do Sul,South,-30.079403,-51.209789,58,52498.954000000005
apartment,Rio Grande do Sul,South,-30.023415,-51.20953,113,87834.79000000001
house,Rio Grande do Sul,South,-30.152267,-51.205177,143,76729.24399999999
apartment,Rio Grande do Sul,South,-30.068159,-51.229153,161,197880.684
apartment,Rio Grande do Sul,South,-29.6970739,-53.80300999,76,48864.41
apartment,Rio Grande do Sul,South,-30.006578,-51.1507,81,110651.644
apartment,Rio Grande do Sul,South,-30.049339,-51.199142,57,82786.816
apartment,Rio Grande do Sul,South,-30.007442,-51.159832,73,75857.702
house,Rio Grande do Sul,South,-29.773465,-51.1203662,151,58960.362
apartment,Rio Grande do Sul,South,-30.014015,-51.175533,101,116780.93600000002
apartment,Rio Grande do Sul,South,-29.686794,-53.809334,130,59488.40600000001
apartment,Rio Grande do Sul,South,-30.046034,-51.141762,68,65876.426
apartment,Rio Grande do Sul,South,-30.040758,-51.16243,146,108795.91200000001
apartment,Rio Grande do Sul,South,-29.99622,-51.135017,87,102579.61200000001
apartment,Rio Grande do Sul,South,-30.045778,-51.171303,62,83192.144
apartment,Rio Grande do Sul,South,-30.070107,-51.208324,56,49470.168000000005
house,Rio Grande do Sul,South,-29.59516953,-53.76804591,213,98940.342
apartment,Rio Grande do Sul,South,-29.33136,-49.803558,197,242302.88
apartment,Rio Grande do Sul,South,-30.029697,-51.202991,99,279475.748
apartment,Rio Grande do Sul,South,-30.03809,-51.20953,79,57546.932
apartment,Rio Grande do Sul,South,-30.107187,-51.238651,110,111590.67
apartment,Rio Grande do Sul,South,-30.0728032,-51.2118113,67,65876.426
apartment,Rio Grande do Sul,South,-30.05175,-51.182068,77,138739.748
house,Rio Grande do Sul,South,-30.050968,-51.202202,198,201919.064
apartment,Rio Grande do Sul,South,-30.051292,-51.225452,140,197880.684
apartment,Rio Grande do Sul,South,-30.068159,-51.229153,95,86825.196
apartment,Rio Grande do Sul,South,-30.021929,-51.191223,67,139737.87
apartment,Rio Grande do Sul,South,-29.6916521,-53.8193993,82,51628.07800000001
apartment,Rio Grande do Sul,South,-30.034859,-51.144165,89,122769.70000000001
apartment,Rio Grande do Sul,South,-30.046341,-51.198322,102,160525.65600000002
apartment,Rio Grande do Sul,South,-29.924559,-51.182068,145,161131.412
apartment,Rio Grande do Sul,South,-30.031038,-51.217381,90,161333.33400000003
apartment,Rio Grande do Sul,South,-30.068159,-51.229153,103,209756.332
house,Rio Grande do Sul,South,-30.1255586,-51.2356823,241,159700.43000000002
apartment,Rio Grande do Sul,South,-30.00605,-51.162262,114,126603.25400000002
apartment,Rio Grande do Sul,South,-30.040146,-51.176842,123,79650.584
apartment,Rio Grande do Sul,South,-29.189182,-51.172794,84,56893.274000000005
apartment,Rio Grande do Sul,South,-30.067726,-51.217381,55,72488.944
apartment,Rio Grande do Sul,South,-29.6938186,-53.8164376,94,56893.274000000005
apartment,Rio Grande do Sul,South,-30.0332551,-51.2012579,65,116810.28000000001
apartment,Rio Grande do Sul,South,-30.032816,-51.216465,59,56133.498
apartment,Rio Grande do Sul,South,-29.45955698,-51.9650696,181,134276.178
house,Rio Grande do Sul,South,-29.99527,-51.116348,146,109642.05200000001
apartment,Rio Grande do Sul,South,-29.6992687,-53.8104433,103,96315.392
apartment,Rio Grande do Sul,South,-30.019569,-51.149391,68,71681.26400000001
apartment,Rio Grande do Sul,South,-30.090792,-51.223923,55,54897.02
apartment,Rio Grande do Sul,South,-30.021929,-51.191223,100,113074.674
apartment,Rio Grande do Sul,South,-29.686071,-53.8055194,84,58556.526000000005
house,Rio Grande do Sul,South,-29.716629,-53.8033806,234,181727.16000000003
house,Rio Grande do Sul,South,-30.028437,-51.153683,91,171631.208
apartment,Rio Grande do Sul,South,-30.068159,-51.229153,66,110550.62
house,Rio Grande do Sul,South,-30.002295,-51.123158,238,177666.722
apartment,Rio Grande do Sul,South,-30.031979,-51.233303,82,133749.106
apartment,Rio Grande do Sul,South,-30.021929,-51.191223,64,79850.214
apartment,Rio Grande do Sul,South,-29.70573394,-53.7214057,72,61585.312000000005
house,Rio Grande do Sul,South,-29.6965253,-53.7380905,96,74710.05200000001
house,Rio Grande do Sul,South,-30.128674,-51.234386,246,165689.19400000002
apartment,Rio Grande do Sul,South,-30.029697,-51.202991,149,129756.594
apartment,Rio Grande do Sul,South,-29.984594,-51.11908,90,111055.48600000002
apartment,Rio Grande do Sul,South,-30.046061,-51.225681,155,243543.15000000002
apartment,Rio Grande do Sul,South,-30.043938,-51.191223,100,67673.054
apartment,Rio Grande do Sul,South,-30.034061,-51.135494,63,59929.576
apartment,Rio Grande do Sul,South,-29.6952648,-53.81113323,96,70671.672
apartment,Rio Grande do Sul,South,-29.999989,-51.147926,74,69868.932
apartment,Rio Grande do Sul,South,-30.152109,-51.221676,78,72690.864
house,Rio Grande do Sul,South,-30.158951,-51.216072,110,65623.69200000001
apartment,Rio Grande do Sul,South,-30.023874,-51.133713,118,125764.08200000001
apartment,Rio Grande do Sul,South,-29.6859289,-53.8154082,125,78344.594
house,Rio Grande do Sul,South,-30.111597,-51.243599,116,70469.75
apartment,Rio Grande do Sul,South,-30.027906,-51.190132,86,137741.618
apartment,Rio Grande do Sul,South,-29.663378,-49.998238,63,52498.954000000005
house,Rio Grande do Sul,South,-29.919975,-51.056679,224,113786.554
apartment,Rio Grande do Sul,South,-29.70408372,-53.72011763,66,59566.119999999995
apartment,Rio Grande do Sul,South,-30.03689,-51.199066,67,70671.672
apartment,Rio Grande do Sul,South,-30.109341,-51.223011,73,66122.84000000001
apartment,Rio Grande do Sul,South,-30.113007,-51.219631,58,57546.932
apartment,Rio Grande do Sul,South,-29.973013,-51.124569,63,78748.43000000001
apartment,Rio Grande do Sul,South,-29.6962549,-53.7971503,110,68963.632
house,Rio Grande do Sul,South,-29.7193858,-52.4976509,227,128420.52600000001
apartment,Rio Grande do Sul,South,-30.068159,-51.229153,102,139737.87
apartment,Rio Grande do Sul,South,-30.026922,-51.211262,157,191823.11200000002
apartment,Rio Grande do Sul,South,-30.032043,-51.178146,77,109036.294
apartment,Rio Grande do Sul,South,-30.043938,-51.191223,115,84840.848
house,Rio Grande do Sul,South,-30.158951,-51.216072,79,75719.644
apartment,Rio Grande do Sul,South,-29.6912098,-53.8118446,85,70671.672
apartment,Rio Grande do Sul,South,-29.33478737,-49.72665959,180,135745.358
apartment,Rio Grande do Sul,South,-30.0448,-51.167519,59,70469.75
house,Rio Grande do Sul,South,-30.161716,-51.202991,104,84806.00400000002
apartment,Rio Grande do Sul,South,-29.981264,-51.185822,68,61585.312000000005
apartment,Rio Grande do Sul,South,-30.120537,-51.225018,104,163696.996
apartment,Rio Grande do Sul,South,-30.0336038,-51.1584667,117,175670.47
apartment,Rio Grande do Sul,South,-29.7031224,-53.7122501,81,64614.098
apartment,Rio Grande do Sul,South,-29.400955,-50.908092,81,154136.938
apartment,Rio Grande do Sul,South,-30.105785,-51.250889,113,143333.966
house,Rio Grande do Sul,South,-30.105785,-51.250889,160,191640.51
house,Rio Grande do Sul,South,-30.151299,-51.210415,152,99949.93400000001
apartment,Rio Grande do Sul,South,-30.029148,-51.189175,107,135745.358
house,Rio Grande do Sul,South,-29.684055,-53.7898406,185,151439.296
house,Rio Grande do Sul,South,-30.002295,-51.123158,178,147400.916
house,Rio Grande do Sul,South,-30.080242,-51.225227,192,187648.00400000002
house,Rio Grande do Sul,South,-29.78339359,-51.13607883,120,160525.65600000002
apartment,Rio Grande do Sul,South,-30.032043,-51.178146,101,169681.706
house,Rio Grande do Sul,South,-30.0205093,-51.2099522,131,90863.576
apartment,Rio Grande do Sul,South,-30.014015,-51.175533,53,69669.30600000001
apartment,Rio Grande do Sul,South,-30.014494,-51.185703,68,72690.864
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,82,131045.47
apartment,Rio Grande do Sul,South,-30.03809,-51.20953,59,57891.402
apartment,Rio Grande do Sul,South,-30.05175,-51.182068,76,146265.03
house,Rio Grande do Sul,South,-30.111597,-51.243599,168,145381.73
apartment,Rio Grande do Sul,South,-30.102467,-51.263069,113,238586.048
house,Rio Grande do Sul,South,-29.145527,-51.213455,151,76855.826
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,80,90829.614
house,Rio Grande do Sul,South,-29.99622,-51.135017,207,119132.246
apartment,Rio Grande do Sul,South,-30.039728,-51.18372,80,108087.27600000001
apartment,Rio Grande do Sul,South,-30.110956,-51.253216,181,286667.942
apartment,Rio Grande do Sul,South,-30.045954,-51.140778,63,64210.262
apartment,Rio Grande do Sul,South,-30.1146439,-51.1033842,209,149719.146
apartment,Rio Grande do Sul,South,-29.7000133,-53.7661412,79,56537.334
apartment,Rio Grande do Sul,South,-30.035479,-51.201538,133,322060.91000000003
apartment,Rio Grande do Sul,South,-30.041872,-51.215961,55,72690.864
apartment,Rio Grande do Sul,South,-30.056164,-51.191223,96,137741.618
apartment,Rio Grande do Sul,South,-30.037449,-51.170689,72,85040.474
house,Rio Grande do Sul,South,-29.6873064,-53.8154769,70,68062.874
apartment,Rio Grande do Sul,South,-30.023415,-51.20953,99,78546.516
apartment,Rio Grande do Sul,South,-30.046341,-51.198322,83,145381.73
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,64,90863.576
apartment,Rio Grande do Sul,South,-30.0527,-51.225018,70,85040.474
apartment,Rio Grande do Sul,South,-30.038136,-51.188606,81,88178.588
apartment,Rio Grande do Sul,South,-30.022842,-51.193993,61,84840.848
apartment,Rio Grande do Sul,South,-29.6873064,-53.8154769,84,95305.61800000002
apartment,Rio Grande do Sul,South,-30.051926,-51.196819,54,52498.954000000005
apartment,Rio Grande do Sul,South,-30.072315,-51.196423,90,64614.098
apartment,Rio Grande do Sul,South,-30.038179,-51.184731,115,90863.576
apartment,Rio Grande do Sul,South,-30.055977,-51.208221,94,89831.49
apartment,Rio Grande do Sul,South,-30.03548,-51.191505,74,94901.962
apartment,Rio Grande do Sul,South,-30.005852,-51.1311,70,75315.808
house,Rio Grande do Sul,South,-30.0228258,-51.1201305,167,238264.5
house,Rio Grande do Sul,South,-29.7152855,-52.39417591,167,74710.05200000001
apartment,Rio Grande do Sul,South,-30.034246,-51.213203,67,66431.37
house,Rio Grande do Sul,South,-30.161716,-51.202991,128,74710.05200000001
apartment,Rio Grande do Sul,South,-30.107187,-51.238651,80,66633.292
apartment,Rio Grande do Sul,South,-29.70929134,-53.71828852,97,90055.90400000001
house,Rio Grande do Sul,South,-30.1519897,-51.1722142,190,169681.706
apartment,Rio Grande do Sul,South,-30.104027,-51.230244,57,50904.508
house,Rio Grande do Sul,South,-30.149693,-51.212475,239,155707.918
apartment,Rio Grande do Sul,South,-29.7050498,-53.8159793,65,52902.79000000001
apartment,Rio Grande do Sul,South,-29.6955593,-53.8008168,137,139324.15800000002
apartment,Rio Grande do Sul,South,-30.05175,-51.182068,71,126199.41200000001
apartment,Rio Grande do Sul,South,-30.038923,-51.191185,248,158506.468
house,Rio Grande do Sul,South,-30.128674,-51.234386,244,153572.11000000002
house,Rio Grande do Sul,South,-30.00251,-51.15435,124,174048.39
apartment,Rio Grande do Sul,South,-30.0351418,-51.2072772,110,131247.392
apartment,Rio Grande do Sul,South,-30.031361,-51.15786,221,282686.696
apartment,Rio Grande do Sul,South,-30.106623,-51.255325,85,56537.334
apartment,Rio Grande do Sul,South,-30.023867,-50.245049,59,47910.126000000004
apartment,Rio Grande do Sul,South,-30.032858,-51.207561,111,87834.79000000001
house,Rio Grande do Sul,South,-30.009767,-51.1678167,237,169681.706
apartment,Rio Grande do Sul,South,-30.031057,-51.154961,91,131247.392
apartment,Rio Grande do Sul,South,-30.021929,-51.191223,96,68652.478
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,64,105801.53000000001
apartment,Rio Grande do Sul,South,-29.94697,-51.081474,62,56693.648
apartment,Rio Grande do Sul,South,-29.686974,-53.820122,68,57748.848
apartment,Rio Grande do Sul,South,-30.036612,-51.221458,109,94901.962
house,Rio Grande do Sul,South,-30.128674,-51.234386,252,321616.10000000003
house,Rio Grande do Sul,South,-29.919458,-50.224442,123,78852.084
apartment,Rio Grande do Sul,South,-30.088015,-51.237003,78,99812.766
apartment,Rio Grande do Sul,South,-30.067726,-51.217381,106,131247.392
apartment,Rio Grande do Sul,South,-30.006866,-51.146683,62,68652.478
apartment,Rio Grande do Sul,South,-29.6973389,-53.7963083,143,115093.866
apartment,Rio Grande do Sul,South,-30.022842,-51.193993,112,143730.382
apartment,Rio Grande do Sul,South,-30.047504,-51.204636,69,64412.17800000001
apartment,Rio Grande do Sul,South,-30.04801,-51.172886,80,86825.196
house,Rio Grande do Sul,South,-30.161716,-51.202991,164,95221.38
house,Rio Grande do Sul,South,-30.158951,-51.216072,206,90863.576
apartment,Rio Grande do Sul,South,-30.128086,-51.218689,65,52900.762
apartment,Rio Grande do Sul,South,-30.046034,-51.141762,69,76729.24399999999
house,Rio Grande do Sul,South,-30.158951,-51.216072,110,76729.24399999999
apartment,Rio Grande do Sul,South,-30.015261,-51.165073,69,95820.25400000002
apartment,Rio Grande do Sul,South,-29.700794,-53.8139326,99,52900.762
apartment,Rio Grande do Sul,South,-30.046061,-51.225681,59,61883.914000000004
apartment,Rio Grande do Sul,South,-30.03548,-51.191505,67,105801.53000000001
apartment,Rio Grande do Sul,South,-30.068808,-51.238083,73,62594.90600000001
apartment,Rio Grande do Sul,South,-30.022842,-51.193993,78,101809.01800000001
house,Rio Grande do Sul,South,-30.0909844,-51.0736562,98,52900.762
house,Rio Grande do Sul,South,-30.0363153,-51.1654349,249,249531.92000000004
house,Rio Grande do Sul,South,-30.050968,-51.202202,130,212620.78
apartment,Rio Grande do Sul,South,-30.104027,-51.230244,69,64614.098
apartment,Rio Grande do Sul,South,-29.6956853,-53.8120199,81,81814.576
apartment,Rio Grande do Sul,South,-29.6893802,-53.8123951,86,99949.93400000001
apartment,Rio Grande do Sul,South,-30.046194,-51.208221,56,74710.05200000001
apartment,Rio Grande do Sul,South,-30.046061,-51.225681,67,52498.954000000005
apartment,Rio Grande do Sul,South,-30.081381,-51.205845,53,56074.81
apartment,Rio Grande do Sul,South,-29.6850744,-53.7955275,103,99659.778
apartment,Rio Grande do Sul,South,-30.032043,-51.178146,87,135745.358
apartment,Rio Grande do Sul,South,-30.023874,-51.133713,124,126961.83600000001
apartment,Rio Grande do Sul,South,-30.067726,-51.217381,114,143362.53600000002
apartment,Rio Grande do Sul,South,-29.6813816,-53.783028,65,51489.36
apartment,Rio Grande do Sul,South,-30.104027,-51.230244,73,68248.642
apartment,Rio Grande do Sul,South,-29.6996252,-53.8184371,93,91827.94200000001
apartment,Rio Grande do Sul,South,-30.022408,-51.182068,191,239550.644
apartment,Rio Grande do Sul,South,-30.016756,-51.207436,79,144728.51200000002
apartment,Rio Grande do Sul,South,-30.057297,-51.155926,53,101008.122
apartment,Rio Grande do Sul,South,-30.038923,-51.191185,107,105801.53000000001
house,Rio Grande do Sul,South,-30.065382,-51.196617,155,109794.042
apartment,Rio Grande do Sul,South,-30.0351193,-51.2291202,100,103805.278
house,Rio Grande do Sul,South,-30.069742,-51.211456,95,89831.49
apartment,Rio Grande do Sul,South,-30.058546,-51.165752,75,100212.016
apartment,Rio Grande do Sul,South,-29.6956853,-53.8120199,81,90755.55200000001
house,Rio Grande do Sul,South,-29.716629,-53.8033806,100,75315.808
apartment,Rio Grande do Sul,South,-30.046341,-51.198322,74,72690.864
apartment,Rio Grande do Sul,South,-30.05175,-51.182068,75,89831.49
apartment,Rio Grande do Sul,South,-29.67923291,-53.8114343,104,58556.526000000005
apartment,Rio Grande do Sul,South,-30.024475,-51.196865,239,302878.60000000003
apartment,Rio Grande do Sul,South,-30.029697,-51.202991,68,159516.06200000003
apartment,Rio Grande do Sul,South,-29.7029367,-53.7162876,77,81687.772
apartment,Rio Grande do Sul,South,-30.05175,-51.182068,165,251799.49800000002
apartment,Rio Grande do Sul,South,-30.046764,-51.189194,69,129228.198
apartment,Rio Grande do Sul,South,-30.110353,-51.223923,135,96315.392
apartment,Rio Grande do Sul,South,-29.1608316,-51.51237496,53,50681.682
apartment,Rio Grande do Sul,South,-30.046194,-51.208221,59,66633.292
apartment,Rio Grande do Sul,South,-30.019489,-51.167549,104,169681.706
apartment,Rio Grande do Sul,South,-30.019569,-51.149391,96,100757.614
apartment,Rio Grande do Sul,South,-29.6873064,-53.8154769,76,59488.40600000001
apartment,Rio Grande do Sul,South,-30.049608,-51.219788,68,58556.526000000005
apartment,Rio Grande do Sul,South,-30.0297495,-51.2246934,108,60575.72
apartment,Rio Grande do Sul,South,-30.006578,-51.1507,69,99385.772
apartment,Rio Grande do Sul,South,-30.046679,-51.198967,65,98940.342
apartment,Rio Grande do Sul,South,-29.9185781,-51.15374,60,53699.266
apartment,Rio Grande do Sul,South,-30.043938,-51.191223,64,118597.53000000001
apartment,Rio Grande do Sul,South,-30.057297,-51.155926,82,107797.79
apartment,Rio Grande do Sul,South,-30.034859,-51.144165,72,88833.36
apartment,Rio Grande do Sul,South,-30.014015,-51.175533,118,110853.56599999999
